rank,contractor,total_cost,num_projects,avg_delay,total_savings,reliability_index,risk_flag
234,JAM KONSTRUCT CONSTRUCTION AND DEVELOPMENT INC.,4950000.0,1,131.0,0.0,64.10958904109589,Critical
235,SAREX BUILDERS AND SUPPLY,4898265.99,1,131.0,51734.00999999978,64.10958904109589,Critical
236,M.C. BUYSER CONSTRUCTION & SUPPLY,4939939.5,1,131.0,10060.5,64.10958904109589,Critical
237,VINMOR CONSTRUCTION AND SUPPLY,19600000.0,1,131.0,0.0,64.10958904109589,Critical
238,E.S.L. BUILDERS & PARTS SUPPLY,43548412.22,2,131.5,1587.7799999983981,63.97260273972603,Critical
239,ROCK-WILLIAN CONSTRUCTION AND SUPPLY,24547393.0,2,132.0,2569.6100000003353,63.83561643835616,Critical
240,WRO CONST. CORP. / GRACE CONSTRUCTION CORPORATION,72344716.92,1,132.0,22988.859999999404,63.83561643835616,Critical
241,ANKOR GAULLE CONSTRUCTION AND SUPPLY CORPORATION,88194061.44,3,132.66666666666666,1040.109999999404,63.652968036529685,Critical
242,MAC BUILDERS CIVIL ENGINEERING CONSTRUCTION,38114565.55,6,132.83333333333334,805317.0700000003,63.607305936073054,Critical
243,BETTER WORK CONSTRUCTION / GABRIELLAS ENTERPRISES,44071697.8,1,133.0,28302.20000000298,63.56164383561644,Critical
244,BIGA CONSTRUCTION,6918940.57,1,133.0,5000.779999999329,63.56164383561644,Critical
245,J-NAC CONSTRUCTION & SUPPLY,2941315.96,1,133.0,28165.16000000015,63.56164383561644,Critical
246,"PAFJ CONSTRUCTION AND SUPPLY, INC.",9749397.76,1,133.0,50161.25,63.56164383561644,Critical
247,MJBZ BUILDERS AND TRADING,58751298.58,2,133.5,46026.6799999997,63.42465753424658,Critical
248,DANSBURG MACRO-BUILDERS INC.,29399535.35,1,134.0,464.6499999985099,63.28767123287671,Critical
249,SOLID MERCHANDISING,9899987.28,1,134.0,12.720000000670552,63.28767123287671,Critical
250,JHARKHA CONSTRUCTION AND SUPPLY / O. G. SANTOS CONSTRUCTION,96499312.8,1,134.0,687.2000000029802,63.28767123287671,Critical
251,ALEXANDER BUILDERS,27439788.25,1,134.0,211.75,63.28767123287671,Critical
252,EUS CONSTRUCTION / BRENTMIN ROOFING ENTERPRISE,195499325.22,2,134.5,92.05999998748302,63.15068493150685,Critical
253,J.M. DAPING CONSTRUCTION SERVICES,19600000.0,1,135.0,0.0,63.013698630136986,Critical
254,JOMZKI CONSTRUCTION AND SUPPLY,4950000.0,1,135.0,0.0,63.013698630136986,Critical
255,PAG BUILDERS,4945183.08,1,135.0,4816.9199999999255,63.013698630136986,Critical
256,BELCONSTRUCT CORPORATION,24657815.089999996,4,135.75,92184.91000000108,62.80821917808219,Critical
257,"SANRHO BUILDERS, INC.(FOR. SANRHO CONST. AND SUPPL / SISBRO CONSTRUCTION CORPORATION (FORMERLY: SISBRO CONSTRUCTION & SUPPLY)",192932374.83,1,136.0,5.3299999833106995,62.73972602739726,Critical
258,FULLEROS BOTOX BUILDERS AND DESIGN,42793126.269999996,2,136.0,1306873.7300000004,62.73972602739726,Critical
259,SPECO BUILDERS INC. (FORMERLY VRF CONSTRUCTION),342415222.15000004,5,136.2,2584777.8500000015,62.68493150684932,Critical
260,CJEP BUILDERS AND ENGINEERING SERVICES,21610000.0,3,136.66666666666666,0.0,62.55707762557078,Critical
261,JO20 CONSTRUCTION AND SUPPLY,10395000.0,1,137.0,0.0,62.465753424657535,Critical
262,A.R. CASTILLO CONSTRUCTION ENTERPRISES,9800000.0,1,137.0,0.0,62.465753424657535,Critical
263,VEONG CONSTRUCTION & SUPPLY,4886195.03,1,137.0,13804.96999999974,62.465753424657535,Critical
264,JIAN ARMEL RICHARD CHRISTERSON (JARC) CONSTRUCTION & MARINE SERVICES CORPORATION (FORMERLY:J.A.R.C.,10779791.4,1,137.0,208.59999999962747,62.465753424657535,Critical
265,CMSEL CONSTRUCTION & DEVELOPER,9044555.45,1,138.0,59644.550000000745,62.19178082191781,Critical
266,KEJAMARENIK CONSTRUCTION & CONSTRUCTION SUPPLIES,90365504.54,5,138.6,13562495.45,62.02739726027397,Critical
267,VYS CONSTRUCTION,28949945.96,1,139.0,54.03999999910593,61.917808219178085,Critical
268,LUCBAN BUILDERS AND CONSTRUCTION SUPPLY INCORPORAT,4949935.98,1,139.0,64.01999999955297,61.917808219178085,Critical
269,ZYRE TRADING AND CONSTRUCTION / DAHL CONSTRUCTION CORP. (FORMERLY: DAHL CONSTRUCTION),71675531.01,1,139.0,3788283.4899999946,61.917808219178085,Critical
270,W.B. ALAGAO CONSTRUCTION,9322796.85,1,139.0,470057.0099999998,61.917808219178085,Critical
271,GREENFIELD CONSTRUCTION,27220000.0,3,139.33333333333334,300000.0,61.826484018264836,Critical
272,S.B. SORIANO CONSTRUCTION,19453249.64,2,139.5,346750.3599999994,61.78082191780822,Critical
273,T.E. TRINIDAD CONSTRUCTION,18613504.38,2,139.5,196495.6200000001,61.78082191780822,Critical
274,T. REYES CONSTRUCTION,19450010.46,2,139.5,5149989.540000001,61.78082191780822,Critical
275,TJMT CONSTRUCTION / VHT CAGAYAN BUILDERS CORPORATION,77655000.0,2,140.0,745000.0,61.64383561643836,Critical
276,POLO ENGINEERING & CONSTRUCTION,22440717.72,2,140.0,99282.28000000166,61.64383561643836,Critical
277,"BADOC BUILDERS & SUPPLY, INC. (FORMERLY: BADOC BUILDER & SUPPLY / ST. GERRARD CONSTRUCTION GEN. CONTRACTOR & DEVELOPMENT CORP. (FORMERLY:ST. GERRARD CONSTRUCTION)",192999797.12,1,140.0,202.87999999523163,61.64383561643836,Critical
278,TONKA CONSTRUCTION,152165823.26999998,4,140.25,30555.380000002682,61.57534246575342,Critical
279,HHK CONSTRUCTION,29248076.59,3,140.66666666666666,201923.41000000015,61.461187214611876,Critical
280,"CPR CONSTRUCTION AND SUPPLY, INC. (FORMERLY: CPR CONSTRUCTION AND SUPPLY)",62655000.0,1,141.0,0.0,61.36986301369863,Critical
281,MBDIWA CONSTRUCTION AND SUPPLY,29382358.72,1,141.0,16947.550000000745,61.36986301369863,Critical
282,XDR CONSTRUCTION AND SUPPLY,48870008.79,2,141.0,129991.2100000009,61.36986301369863,Critical
283,L.L. MARRON CONSTRUCTION & TRADING,5312342.23,1,142.0,627657.7699999996,61.0958904109589,Critical
284,ARQ BUILDERS / VNCO CONSTRUCTION,44030000.0,1,142.0,70000.0,61.0958904109589,Critical
285,DMGR BUILDERS,4880078.07,1,142.0,69921.9299999997,61.0958904109589,Critical
286,KEASCIA CONSTRUCTION & SUPPLY,11670543.26,2,142.5,209456.74000000022,60.95890410958904,Critical
287,128 DRAGON CONSTRUCTION AND SUPPLIES,238941065.77,15,142.66666666666666,4096092.259999995,60.913242009132425,Critical
288,"WELEX CONSTRUCTION, INCORPORATED (FORMERLY WELEX C",353970214.97,4,143.0,3715465.4700000137,60.821917808219176,Critical
289,JFO CONSTRUCTION,19500000.0,1,143.0,100000.0,60.821917808219176,Critical
290,JIMWELL BUILDERS AND SUPPLIES CORPORATION (FORMERLY:JIMWELL BUILDERS),23519995.67,1,143.0,4.329999998211861,60.821917808219176,Critical
291,C. A. CONSTRUCTION AND SUPPLY,8815446.59,2,143.0,54095.43000000063,60.821917808219176,Critical
292,SISBRO CONSTRUCTION CORPORATION (FORMERLY: SISBRO CONSTRUCTION & SUPPLY) / 3RB CONSTRUCTION & SUPPLY,239074043.26000002,5,143.6,4902179.109999992,60.657534246575345,Critical
293,VHITS D. G. BUILDERS & ENTERPRISES,29350002.32,1,144.0,49997.6799999997,60.54794520547945,Critical
294,P-SQUARE CONTRACTING & SERVICES,4949178.0,1,144.0,822.0,60.54794520547945,Critical
295,KRYPTONITE 6S BUILDERS INC.,24204199.87,2,144.0,345754.2399999993,60.54794520547945,Critical
296,HVC SAGITTARIUS COMMERCIAL & CONSTRUCTION,19789822.44,1,144.0,10177.559999998659,60.54794520547945,Critical
297,DMDANAN CONSTRUCTION AND TRADING,147471622.41,4,144.0,25407.599999997765,60.54794520547945,Critical
298,"HANNA VIA CONSTRUCTION, INC. (FORMERLY:HANNA VIA DESIGN & CONSTRUCTION)",29301323.43,3,144.0,398676.56999999937,60.54794520547945,Critical
299,DANILORSO CORP. OPERATING UNDER THE NAME OF DRS BUILDERS AND CONSTRUCTION SUPPLIES,38706558.230000004,2,144.5,493441.76999999955,60.41095890410959,Critical
300,R&B LAURINE CONSTRUCTION,29350003.78,1,145.0,49996.21999999881,60.273972602739725,Critical
301,RADIAN CONSTRUCTION AND SUPPLY,4154118.08,1,145.0,795881.9199999999,60.273972602739725,Critical
302,RAPIDWORKZ CONSTRUCTION & SUPPLY,19597880.84,1,146.0,2117.370000001043,60.0,Critical
303,ALPHARD PRIMECON CONSTRUCTION,29339615.74,1,146.0,58493.75,60.0,Critical
304,OMICRON CONSTRUCTION,142147251.95000002,3,146.0,3851061.0499999933,60.0,Critical
305,RANGAY CONSTRUCTION AND SUPPLY,29399619.39,1,146.0,380.60999999940395,60.0,Critical
306,JHI CONSTRUCTION & SUPPLY,112417757.09,3,146.0,282242.91000000015,60.0,Critical
307,PILASTRO BUILDERS & DEVELOPMENT INC.,14259000.0,1,146.0,441000.0,60.0,Critical
308,R.A. MATIAS CONSTRUCTION AND DEVELOPERS INC. (FORMERLY : R.A. MATIAS CONSTRUCTION AND DEVELOPERS) / ARCINUE COMM'L CORPORATION,67536444.52,1,146.0,13555.480000004172,60.0,Critical
309,B. VALENCERINA TRADING & CONSTRUCTION,26522381.740000002,4,146.5,1405093.8999999985,59.863013698630134,Critical
310,CHAMPION BUILDERS AND SUPPLY,4879197.7,1,147.0,20802.299999999814,59.726027397260275,Critical
311,JAYSABB CONSTRUCTION AND SUPPLY,4947996.36,1,147.0,2003.6399999996647,59.726027397260275,Critical
312,PANAAD CONSTRUCTION,9014282.42,1,147.0,50661.26999999955,59.726027397260275,Critical
313,MEGABALTZ CONSTRUCTION,4826250.44,1,147.0,3066.8199999993667,59.726027397260275,Critical
314,QUEEN MARIECRIS CONSTRUCTION CORP.,24123628.52,1,147.0,1295.75,59.726027397260275,Critical
315,D.R. ROBLES CONSTRUCTION,43211408.45,4,147.25,988591.5500000007,59.657534246575345,Critical
316,TJB CONSTRUCTION,25925428.949999996,3,148.0,804571.0500000017,59.45205479452055,Critical
317,4DOVE BUILDERS CORPORATION,29337534.11,1,148.0,0.0,59.45205479452055,Critical
318,REMAR CONSTRUCTION,37049067.78,7,148.28571428571428,36606.75,59.37377690802349,Critical
319,K84 CONSTRUCTION AND DEVELOPMENT CORPORATION,37927275.83,2,148.5,432413.12999999896,59.31506849315068,Critical
320,RME CONSTRUCTION AND ENTERPRISES,15763913.260000002,2,148.5,26086.739999999292,59.31506849315068,Critical
321,Z.A.S. CONSTRUCTION AND SUPPLY (FORMERLY: Z.A.S. CONSTRUCTION),4885000.65,1,149.0,14999.349999999627,59.178082191780824,Critical
322,F316 CONSTRUCTION CORP.,18128490.0,1,149.0,0.0,59.178082191780824,Critical
323,GEOHEART CONSTRUCTION & TRADING / THREE-IN-ONE CONSTRUCTION & TRADING,46024057.5,1,149.0,16575.20000000298,59.178082191780824,Critical
324,PRIME MOVER'S PHILS. CONSTRUCTION AND SUPPLIES INC.,9898853.0,2,149.0,1147.0,59.178082191780824,Critical
325,R.S. MESA CONSTRUCTION CORPORATION,4899788.04,1,149.0,211.95999999996275,59.178082191780824,Critical
326,CELESTINO CONSTRUCTION DEVELOPMENT CORPORATION (FORMERLY: JJA CONSTRUCTION & SUPPLY),40254513.26,1,149.0,225352.7400000021,59.178082191780824,Critical
327,INSTA BUILDERS & SUPPLIES CORP,8696543.7,1,149.0,6153456.300000001,59.178082191780824,Critical
328,V. TRILLANA BUILDERS & TRADING,21585947.35,1,149.0,1161282.6499999985,59.178082191780824,Critical
329,SIX SILVERS CONSTRUCTION AND DEVELOPMENT CORP,49473742.83,2,149.0,24449.529999997467,59.178082191780824,Critical
330,RGZAMORA CONSTRUCTION AND TRADING,19593827.54,1,149.0,5292.470000002533,59.178082191780824,Critical
331,REVILO CONSTRUCTION,4893715.86,1,149.0,6284.139999999665,59.178082191780824,Critical
332,JEMAK CONSTRUCTION & SUPPLY,9800000.0,1,149.0,0.0,59.178082191780824,Critical
333,THE STEADFAST BUILDERS,94380000.0,4,149.0,0.0,59.178082191780824,Critical
334,VERET CONSTRUCTION,19794064.91,1,149.0,5838.410000000149,59.178082191780824,Critical
335,HEBREWS BUILDERS AND CONSTRUCTION CORP.,4949986.96,1,149.0,7.509999999776483,59.178082191780824,Critical
336,"STAR PRIME PROPERTY DEVELOPERS, INC.",27846124.16,1,149.0,1553875.8399999999,59.178082191780824,Critical
337,L. EUSEBIO ACE DEVELOPMENT CORPORATION,57142498.81,4,149.5,277501.1900000004,59.04109589041096,Critical
338,SAN SEBASTIAN CONSTRUCTION,97483165.86999999,5,149.6,17260.23999999836,59.01369863013699,Critical
339,ISFB CONSTRUCTION,9505468.74,1,150.0,294531.2599999998,58.9041095890411,Critical
340,CS GONZALES CONSTRUCTION AND SUPPLY,19219599.55,1,150.0,380400.44999999925,58.9041095890411,Critical
341,CAANA CONSTRUCTION CORPORATION,119328110.54,3,150.66666666666666,1659158.6900000004,58.721461187214615,Critical
342,"BADOC BUILDERS & SUPPLY, INC. (FORMERLY: BADOC BUILDER & SUPPLY",304499483.90999997,9,150.77777777777777,162.40000000223517,58.691019786910196,Critical
343,ROCKSTONE CONSTRUCTION SERVICES & SUPPLY,4948882.27,1,151.0,1117.730000000447,58.630136986301366,Critical
344,KLDS TRADING & CONSTRUCTION / OMNICON BUILDERS,232319530.63,3,151.0,30428.04999998957,58.630136986301366,Critical
345,JWU CONSTRUCTION AND SUPPLY,502366440.87,9,151.0,155329.06999997795,58.630136986301366,Critical
346,APTJ CONSTRUCTION SERVICES,4924360.55,1,151.0,25639.450000000186,58.630136986301366,Critical
347,ST. BERNARDINE CONSTRUCTION & ENTERPRISES (FOR. ST,4933978.32,1,151.0,16021.679999999702,58.630136986301366,Critical
348,R.K. ENGINEERING & CONSTRUCTION WORKS,4911827.07,1,151.0,34069.02999999933,58.630136986301366,Critical
349,TCP BUILDERS,19600000.0,1,152.0,0.0,58.35616438356164,Critical
350,RAD CONSTRUCTION,6838990.97,2,152.0,71009.03000000003,58.35616438356164,Critical
351,R AND L BUILDERS AND CONSTRUCTION SUPPLY CORP.,4702476.58,1,152.0,247523.15000000037,58.35616438356164,Critical
352,JCA CONSTRUCTION AND CONSTRUCTION SUPPLY / EGB CONSTRUCTION CORPORATION (FORMERLY: EGB CONSTRUCTION),95039995.11,1,152.0,4.8900000005960464,58.35616438356164,Critical
353,TG SURCON BUILDERS INC.,19600000.0,2,152.5,0.0,58.21917808219178,Critical
354,JV CONSTECH,9306000.0,2,152.5,594000.0,58.21917808219178,Critical
355,HI-TRI DEVELOPMENT CORPORATION,24391539.96,1,153.0,108460.0399999991,58.082191780821915,Critical
356,"DAUNGAN CONSTRUCTION DEV'T. & GEN. SUPPLIES CO., INC.",55623994.69,2,153.0,3176005.3099999987,58.082191780821915,Critical
357,NEW GLOBALDEV CORPORATION,9874151.559999999,2,153.0,25848.44000000041,58.082191780821915,Critical
358,R.V. RIETA TRADING & GENERAL CONSTRUCTION,9304769.1,1,153.0,495230.9000000004,58.082191780821915,Critical
359,3AMR CONSTRUCTION SERVICES INC.(FORMERLY: 3AMR CONSTRUCTION SERVICES),7836269.39,1,153.0,2313.9000000003725,58.082191780821915,Critical
360,GCLT CONSTRUCTION INCORPORATED (FORMERLY: GCLT CONSTRUCTION),170129029.56,4,153.25,1352690.940000005,58.013698630136986,Critical
361,AROBOAN CONSTRUCTION AND SUPPLY,19473317.990000002,2,153.5,126682.00999999978,57.945205479452056,Critical
362,CHIARA2300 INCORPORATED / HIGH STRENGTH DEV. CORPORATION,96499308.66,1,154.0,691.3400000035763,57.80821917808219,Critical
363,"BADOC BUILDERS & SUPPLY, INC. (FORMERLY: BADOC BUILDER & SUPPLY / ST. MATTHEW GEN. CONTRACTOR & DEVELOPMENT CORP.",125449993.74,1,154.0,6.260000005364418,57.80821917808219,Critical
364,ZMS CONST. & DEV. CORP. (FORMERLY:ZMS CONSTRUCTION,14684995.71,1,154.0,15004.289999999106,57.80821917808219,Critical
365,"CUTTING EDGE BUILDERS AND TRADING, INC.",24499265.29,1,154.0,734.7100000008941,57.80821917808219,Critical
366,22 PRIME CONSTRUCTION AND REALTY DEVELOPMENT INC.,9900000.0,2,154.5,0.0,57.67123287671233,Critical
367,ETAN CONSTRUCTION,67925435.59,3,154.66666666666666,674562.700000003,57.62557077625571,Critical
368,"CMG JR. BUILDERS / J.G. YACAS CONSTRUCTION, SUPPLY AND EQUIPMENT RENTAL",67550000.0,1,155.0,0.0,57.534246575342465,Critical
369,MEGA TAM SUMMIT INCORPORATED,19550848.57,1,155.0,49151.4299999997,57.534246575342465,Critical
370,NIVIN DEVELOPMENT CONSTRUCTION CORP.,7840925.62,1,155.0,78625.70999999996,57.534246575342465,Critical
371,RADIANS BUILDERS AND SUPPLY CORPORATION,334493809.81000006,12,155.41666666666666,319026.3900000043,57.42009132420092,Critical
372,FLAG CONSTRUCTION CORPORATION(FOR. FLAG CONSTRUCTI,29499960.93,3,155.66666666666666,39.07000000029802,57.35159817351598,Critical
373,MJ TIONGSON CONSTRUCTION (FORMERLY: MJT BUILDERS),9899952.37,1,156.0,47.630000000819564,57.26027397260274,Critical
374,YZK BUILDERS,352281668.73,10,156.6,2426130.1799999997,57.0958904109589,Critical
375,RAPIDWORKZ CONSTRUCTION & SUPPLY / STEVEN CONSTRUCTION & SUPPLY,96456652.25,1,157.0,0.0,56.986301369863014,Critical
376,MUNTOPAR BUILDERS CORP. / ALPHARD PRIMECON CONSTRUCTION,72316233.42,1,157.0,254.87999999523163,56.986301369863014,Critical
377,R.B. ABITAL CONSTRUCTION CORP.,4938291.5,1,157.0,11708.5,56.986301369863014,Critical
378,COFEJOK CONSTRUCTION AND SUPPLY CORPORATION (FORME,4950000.0,1,157.0,0.0,56.986301369863014,Critical
379,WRC CONSTRUCTION AND GENERAL MERCHANDISE,9799430.14,1,157.0,167.60999999940395,56.986301369863014,Critical
380,GDL CONSTRUCTION,62048663.16,1,157.0,102.0,56.986301369863014,Critical
381,KURDZ CONSTRUCTION,41576739.650000006,3,157.0,759260.3499999978,56.986301369863014,Critical
382,SILVER HAMMER CONSTRUCTION AND SUPPLIES,34349590.67,2,157.5,409.3300000000745,56.84931506849315,Critical
383,BICOL GOLDROCK CONSTRUCTION CORPORATION / ASCON CONSTRUCTION AND SUPPLY,77096696.93,1,158.0,361.06999999284744,56.71232876712329,Critical
384,ABELARDE BUILDERS AND SUPPLY,9849144.79,1,158.0,50855.210000000894,56.71232876712329,Critical
385,JTM CONSTRUCTION / GARVIS CONSTRUCTION CORPORATION,48970460.61,1,158.0,7390.710000000894,56.71232876712329,Critical
386,ARROWHEAD CONSTRUCTION,174579247.48,6,158.0,1799779.2100000046,56.71232876712329,Critical
387,R.S.C. CONSTRUCTION SERVICES,18561193.12,1,158.0,1038806.879999999,56.71232876712329,Critical
388,MADSAM ENTERPRISES,4949602.2,1,158.0,397.79999999981374,56.71232876712329,Critical
389,THREE-IN-ONE CONSTRUCTION & TRADING,253641902.29999998,8,158.25,1535180.4899999974,56.64383561643835,Critical
390,CEDAR CONSTRUCTION,209988865.85,6,158.33333333333334,1158115.6099999975,56.62100456621004,Critical
391,EJ CANTORIA CONSTRUCTION & SUPPLY,53306103.65,2,158.5,8560.61000000313,56.57534246575342,Critical
392,MT. GUITING-GUITING CONSTRUCTION,48995764.83,2,158.5,4234.169999998063,56.57534246575342,Critical
393,MIGHTYWAY CONSTRUCTION AND SUPPLY,151849863.48,9,158.88888888888889,250136.51999999862,56.468797564687975,Critical
394,ERRA CONSTRUCTION AND DEVELOPMENT INC. (FORMERLY ERRA CONSTRUCTION),41985061.75,1,159.0,98.25,56.43835616438356,Critical
395,HENSO CONSTRUCTION INC.,19550054.94,1,159.0,49945.05999999866,56.43835616438356,Critical
396,3-SIDES BUILDERS & TRADING CORP.,122445187.11000001,3,159.0,43178.07999999076,56.43835616438356,Critical
397,ANDREW LOUIS CONSTRUCTION AND TRADING,25130097.41,3,159.0,1328826.4800000004,56.43835616438356,Critical
398,G. ANORE CONSTRUCTION,31177574.47,2,159.5,2425.5299999993294,56.3013698630137,Critical
399,HIGH STRENGTH DEV. CORPORATION / RCUBE ENGINEERING SERVICES,203942655.48,4,159.5,1977344.5200000033,56.3013698630137,Critical
400,YPR GEN. CONTRACTOR AND CONSTRUCTION SUPPLY INC. / TOP KMC CONSTRUCTION AND SUPPLY CORP.,97999987.97,2,159.5,12.030000001192093,56.3013698630137,Critical
401,"ITP CONSTRUCTION, INC.",263349180.61,3,159.66666666666666,2025692.4300000072,56.25570776255708,Critical
402,GTM BUILDERS & SUPPLY / ECBJ EASTCOAST CONSTRUCTION,48989000.0,1,160.0,11000.0,56.16438356164384,Critical
403,EOZ CONSTRUCTION,21219213.34,3,160.0,560786.6600000001,56.16438356164384,Critical
404,"TOKWING CONSTRUCTION, CORP.(FOR; TOKWING CONSTRUC",183676934.74,4,160.0,1155657.940000005,56.16438356164384,Critical
405,MARTINEZ ENTERPRISES / FRAMECON BUILDERS,33770105.07,1,160.0,4894.929999999702,56.16438356164384,Critical
406,SANLAHI GROUP OF BUILDERS INC.,4839339.24,1,160.0,110660.75999999978,56.16438356164384,Critical
407,P.L.G.L. CONSTRUCTION,19791672.85,1,161.0,8327.14999999851,55.890410958904106,Critical
408,"ZULAR-AZ CONSTRUCTION AND SUPPLY, INC.",9671178.66,1,161.0,128821.33999999985,55.890410958904106,Critical
409,JEJAN CONSTRUCTION AND SUPPLY(FOR. JEJAN CONSTRUCT,83593724.99,3,161.66666666666666,1706.8500000014901,55.70776255707763,Critical
410,IRC CONSTRUCTION & SUPPLIES / SYMMETRICON BUILDERS CORP.,146989904.22,3,161.66666666666666,10095.780000001192,55.70776255707763,Critical
411,1HB CONSTRUCTION CORP. (FORMERLY: HB CONSTRUCTION),109622501.84,7,161.71428571428572,2823161.6499999985,55.69471624266144,Critical
412,HKP CONSTRUCTION AND SUPPLY / STEVEN CONSTRUCTION & SUPPLY,39197847.13,1,162.0,603.1299999952316,55.61643835616438,Critical
413,A.P. CONSEBIDO CONSTRUCTION AND TRADING,4949962.82,1,162.0,0.0,55.61643835616438,Critical
414,VILLORENTE TWIN BUILDERS CORPORATION,9891863.68,1,162.0,8136.320000000298,55.61643835616438,Critical
415,MEGA PLUS CONSTRUCTION AND SUPPLY CORP. (FORMERLY: MEGA PLUS CONSTRUCTION),6930000.0,1,162.0,0.0,55.61643835616438,Critical
416,V.B. MANUBAY CONSTRUCTION,1383869528.67,17,162.47058823529412,86621.33000001311,55.48751007252216,Critical
417,F-DEY CONSTRUCTION AND TRADING,17237694.73,1,163.0,190195.3999999985,55.342465753424655,Critical
418,SNAS CONSTRUCTION AND SUPPLIES,6736112.96,1,163.0,123887.04000000004,55.342465753424655,Critical
419,BAMM BUSINESS VENTURES INC.,9800000.0,1,163.0,0.0,55.342465753424655,Critical
420,888RV CONSTRUCTION AND SUPPLIES,34200329.29,2,163.5,148920.16999999993,55.205479452054796,Critical
421,JELM CONSTRUCTION CORP. / RT BUILDERS,17369031.34,1,164.0,349.7199999988079,55.06849315068493,Critical
422,MOLTE ARIES CONSTRUCTION AND INDUSTRIES,7463294.58,1,164.0,376579.2299999995,55.06849315068493,Critical
423,ANSAVILLA CONSTRUCTION AND DEVELOPMENT CORPORATION,7590509.36,1,164.0,249490.63999999966,55.06849315068493,Critical
424,BETTER WORK CONSTRUCTION / MEGALINE BUILDERS AND SUPPLY,45079806.32,1,164.0,193.67999999970198,55.06849315068493,Critical
425,NTL BUILDERS AND DEVELOPER,97996983.84,2,164.5,3016.1600000038743,54.93150684931507,Critical
426,N.E.B. CONSTRUCTION AND SUPPLY,24499261.95,1,165.0,0.0,54.79452054794521,Critical
427,JYP GENERAL CONSTRUCTION / R.S. SEPIAN CONSTRUCTION & TRUCKING,72375000.0,1,165.0,0.0,54.79452054794521,Critical
428,CYRUS JAMES BUILDERS AND SUPPLIES,11760000.0,1,165.0,0.0,54.79452054794521,Critical
